Place ID,餐廳名稱,地址,Google 地圖網址,高腳椅屬性,佐證/說明,現有資料庫名稱,現有資料庫地址,目前兒童椅屬性,建議兒童椅屬性,目前兒童餐具屬性,目前兒童餐屬性,現有親子分級
ChIJc_923ASpQjQRgzoUHio2o6A,帕斯塔焗麵所 帕斯塔義麵所 西門町義大利麵·焗烤·平價美食,108台灣臺北市萬華區萬壽里中華路一段114巷2號1樓,https://www.google.com/maps/search/?api=1&query=%E5%B8%95%E6%96%AF%E5%A1%94%E7%84%97%E9%BA%B5%E6%89%80%20%E5%B8%95%E6%96%AF%E5%A1%94%E7%BE%A9%E9%BA%B5%E6%89%80%20%E8%A5%BF%E9%96%80%E7%94%BA%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%C2%B7%E7%84%97%E7%83%A4%C2%B7%E5%B9%B3%E5%83%B9%E7%BE%8E%E9%A3%9F&query_place_id=ChIJc_923ASpQjQRgzoUHio2o6A,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,帕斯塔焗麵所 帕斯塔義麵所 西門町義大利麵·焗烤·平價美食,108台灣臺北市萬華區萬壽里中華路一段114巷2號1樓,unknown,yes,unknown,unknown,高
ChIJceHuUESpQjQRmDe1J9pgaH4,雲昭日式料理,10491台灣台北市中山?行政里?安街166巷3號1樓,https://www.google.com/maps/search/?api=1&query=%E9%9B%B2%E6%98%AD%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86&query_place_id=ChIJceHuUESpQjQRmDe1J9pgaH4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,雲昭日式料理,10491台灣台北市中山?行政里?安街166巷3號1樓,unknown,yes,unknown,no,高
ChIJcxZJwc2rQjQRfe2e1DlV-ek,TAMED FOX 大安店,106台灣臺北市大安區德安里四維路76巷5號,https://www.google.com/maps/search/?api=1&query=TAMED%20FOX%20%E5%A4%A7%E5%AE%89%E5%BA%97&query_place_id=ChIJcxZJwc2rQjQRfe2e1DlV-ek,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,TAMED FOX 大安店,106台灣臺北市大安區德安里四維路76巷5號,unknown,yes,unknown,no,高
ChIJcygQKzKpQjQRaiPlQnZt2s0,穗月朝食,108台灣臺北市萬華區糖?里大理街163號1樓,https://www.google.com/maps/search/?api=1&query=%E7%A9%97%E6%9C%88%E6%9C%9D%E9%A3%9F&query_place_id=ChIJcygQKzKpQjQRaiPlQnZt2s0,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,穗月朝食,108台灣臺北市萬華區糖?里大理街163號1樓,unknown,yes,unknown,unknown,高
ChIJdZ60BserQjQR3cKEXVMVFBU,必勝客 光復餐廳店,10672台灣臺北市大安區華聲里忠孝東路四段341號2樓,https://www.google.com/maps/search/?api=1&query=%E5%BF%85%E5%8B%9D%E5%AE%A2%20%E5%85%89%E5%BE%A9%E9%A4%90%E5%BB%B3%E5%BA%97&query_place_id=ChIJdZ60BserQjQR3cKEXVMVFBU,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,必勝客 光復餐廳店,10672台灣臺北市大安區華聲里忠孝東路四段341號2樓,unknown,yes,unknown,unknown,高
ChIJdeVTvFyvQjQRc4pooOFuA90,第二人生咖啡館士林店 Second Life Coffee Plus,111台灣臺北市士林區舊佳里美德街74號,https://www.google.com/maps/search/?api=1&query=%E7%AC%AC%E4%BA%8C%E4%BA%BA%E7%94%9F%E5%92%96%E5%95%A1%E9%A4%A8%E5%A3%AB%E6%9E%97%E5%BA%97%20Second%20Life%20Coffee%20Plus&query_place_id=ChIJdeVTvFyvQjQRc4pooOFuA90,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,第二人生咖啡館士林店 Second Life Coffee Plus,111台灣臺北市士林區舊佳里美德街74號,unknown,yes,unknown,unknown,資訊不足
ChIJdx-Kr5OvQjQR7EqeVkiFsWk,大木屋,111台灣臺北市士林區德華里福華路141巷18號,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E6%9C%A8%E5%B1%8B&query_place_id=ChIJdx-Kr5OvQjQR7EqeVkiFsWk,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,大木屋,111台灣臺北市士林區德華里福華路141巷18號,unknown,yes,unknown,no,高
ChIJe20-7lOuQjQRzfKxBZfB19E,喬園海鮮料理餐廳,112台灣臺北市北投區大同里大業路512號,https://www.google.com/maps/search/?api=1&query=%E5%96%AC%E5%9C%92%E6%B5%B7%E9%AE%AE%E6%96%99%E7%90%86%E9%A4%90%E5%BB%B3&query_place_id=ChIJe20-7lOuQjQRzfKxBZfB19E,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,喬園海鮮料理餐廳,112台灣臺北市北投區大同里大業路512號,unknown,yes,unknown,no,高
ChIJeQf0EKSrQjQR74UixvTor74,M One Cafe A11,110台灣臺北市信義區西村里松壽路11號3樓,https://www.google.com/maps/search/?api=1&query=M%20One%20Cafe%20A11&query_place_id=ChIJeQf0EKSrQjQR74UixvTor74,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,M One Cafe A11,110台灣臺北市信義區西村里松壽路11號3樓,unknown,yes,unknown,unknown,高
ChIJeYBhGberQjQRAH3dKYsaHtc,A Beach 101&Pizza,110台灣臺北市信義區景新里信義路五段18號B1,https://www.google.com/maps/search/?api=1&query=A%20Beach%20101%26Pizza&query_place_id=ChIJeYBhGberQjQRAH3dKYsaHtc,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,A Beach 101&Pizza,110台灣臺北市信義區景新里信義路五段18號B1,unknown,yes,unknown,no,高
ChIJecc4RGKsQjQRqBL26F3o7UQ,Bonjour 日安,114台灣臺北市內湖區港富里內湖路二段56號,https://www.google.com/maps/search/?api=1&query=Bonjour%20%E6%97%A5%E5%AE%89&query_place_id=ChIJecc4RGKsQjQRqBL26F3o7UQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Bonjour 日安,114台灣臺北市內湖區港富里內湖路二段56號,unknown,yes,unknown,unknown,高
ChIJeegCW7ivQjQR-ECgwsUzRSY,iL Vicino 奇諾義式餐廳,111台灣臺北市士林區天玉里中山北路七段59號,https://www.google.com/maps/search/?api=1&query=iL%20Vicino%20%E5%A5%87%E8%AB%BE%E7%BE%A9%E5%BC%8F%E9%A4%90%E5%BB%B3&query_place_id=ChIJeegCW7ivQjQR-ECgwsUzRSY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,iL Vicino 奇諾義式餐廳,111台灣臺北市士林區天玉里中山北路七段59號,unknown,yes,unknown,no,高
ChIJew6ZUEevQjQRcqtDTBwck0w,北投文物館-怡然居餐廳,112台灣臺北市北投區幽雅路32號,https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E6%8A%95%E6%96%87%E7%89%A9%E9%A4%A8-%E6%80%A1%E7%84%B6%E5%B1%85%E9%A4%90%E5%BB%B3&query_place_id=ChIJew6ZUEevQjQRcqtDTBwck0w,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,北投文物館-怡然居餐廳,112台灣臺北市北投區幽雅路32號,unknown,yes,unknown,unknown,資訊不足
ChIJeyrNBUKuQjQR9nEJ_PLE_Ps,少帥禪園-台北北投張學良幽禁舊居,112台灣臺北市北投區幽雅路34號,https://www.google.com/maps/search/?api=1&query=%E5%B0%91%E5%B8%A5%E7%A6%AA%E5%9C%92-%E5%8F%B0%E5%8C%97%E5%8C%97%E6%8A%95%E5%BC%B5%E5%AD%B8%E8%89%AF%E5%B9%BD%E7%A6%81%E8%88%8A%E5%B1%85&query_place_id=ChIJeyrNBUKuQjQR9nEJ_PLE_Ps,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,少帥禪園-台北北投張學良幽禁舊居,112台灣臺北市北投區幽雅路34號,unknown,yes,unknown,unknown,中
ChIJf1Ak4LypQjQRyHNv8zVe74Q,初張嘴餐飲店,100台灣臺北市中正區汀州路一段184號,https://www.google.com/maps/search/?api=1&query=%E5%88%9D%E5%BC%B5%E5%98%B4%E9%A4%90%E9%A3%B2%E5%BA%97&query_place_id=ChIJf1Ak4LypQjQRyHNv8zVe74Q,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,初張嘴餐飲店,100台灣臺北市中正區汀州路一段184號,unknown,yes,unknown,unknown,高
ChIJf4YzfnKpQjQRlr3nfrNxQx0,台北東一排骨總店,100台灣臺北市中正區延平南路61號2樓,https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E5%8C%97%E6%9D%B1%E4%B8%80%E6%8E%92%E9%AA%A8%E7%B8%BD%E5%BA%97&query_place_id=ChIJf4YzfnKpQjQRlr3nfrNxQx0,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,台北東一排骨總店,100台灣臺北市中正區延平南路61號2樓,unknown,yes,unknown,unknown,資訊不足
ChIJf5b9IeOvQjQRXyHwj63mp6A,北投飢廠,112台灣臺北市北投區中央北路三段17-1號,https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E6%8A%95%E9%A3%A2%E5%BB%A0&query_place_id=ChIJf5b9IeOvQjQRXyHwj63mp6A,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,北投飢廠,112台灣臺北市北投區中央北路三段17-1號,unknown,yes,unknown,unknown,中
ChIJf6Txn6ABaDQRcpCt0iKmsC4,富順樓餐廳,116台灣臺北市文山區木柵路一段38號,https://www.google.com/maps/search/?api=1&query=%E5%AF%8C%E9%A0%86%E6%A8%93%E9%A4%90%E5%BB%B3&query_place_id=ChIJf6Txn6ABaDQRcpCt0iKmsC4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,富順樓餐廳,116台灣臺北市文山區木柵路一段38號,unknown,yes,unknown,unknown,資訊不足
ChIJf9I0P9SrQjQRhIIDDEjwvfA,PapaRoy Italian Cuisine,110台灣臺北市信義區新仁里忠孝東路四段553巷16號,https://www.google.com/maps/search/?api=1&query=PapaRoy%20Italian%20Cuisine&query_place_id=ChIJf9I0P9SrQjQRhIIDDEjwvfA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,PapaRoy Italian Cuisine,110台灣臺北市信義區新仁里忠孝東路四段553巷16號,unknown,yes,unknown,unknown,高
ChIJfSaCyLqsQjQRJYTlZXff4kE,享宴小廚,114台灣臺北市內湖區五分里東湖路106巷12號,https://www.google.com/maps/search/?api=1&query=%E4%BA%AB%E5%AE%B4%E5%B0%8F%E5%BB%9A&query_place_id=ChIJfSaCyLqsQjQRJYTlZXff4kE,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,享宴小廚,114台灣臺北市內湖區五分里東湖路106巷12號,unknown,yes,unknown,no,高
ChIJfUVrPMarQjQRmQ87n-OVulo,薩朵披薩餐酒館,110台灣臺北市信義區松光里忠孝東路五段524巷26號,https://www.google.com/maps/search/?api=1&query=%E8%96%A9%E6%9C%B5%E6%8A%AB%E8%96%A9%E9%A4%90%E9%85%92%E9%A4%A8&query_place_id=ChIJfUVrPMarQjQRmQ87n-OVulo,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,薩朵披薩餐酒館,110台灣臺北市信義區松光里忠孝東路五段524巷26號,unknown,yes,unknown,no,高
ChIJfVg9VFGuQjQR3OXOjpHCw5s,阿馬非餐廳,112台灣臺北市北投區大業路516巷2號,https://www.google.com/maps/search/?api=1&query=%E9%98%BF%E9%A6%AC%E9%9D%9E%E9%A4%90%E5%BB%B3&query_place_id=ChIJfVg9VFGuQjQR3OXOjpHCw5s,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,阿馬非餐廳,112台灣臺北市北投區大業路516巷2號,unknown,yes,unknown,unknown,中
ChIJfWGyPn2uQjQR64K_LG8uJ8Y,蝸牛義大利餐廳 天母店,111台灣臺北市士林區天玉里天母北路60號,https://www.google.com/maps/search/?api=1&query=%E8%9D%B8%E7%89%9B%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%A4%90%E5%BB%B3%20%E5%A4%A9%E6%AF%8D%E5%BA%97&query_place_id=ChIJfWGyPn2uQjQR64K_LG8uJ8Y,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,蝸牛義大利餐廳 天母店,111台灣臺北市士林區天玉里天母北路60號,unknown,yes,unknown,yes,高
ChIJfWNqV8-rQjQRJAiwfk_LCyg,南村,106台灣臺北市大安區忠孝東路四段216巷33弄10號,https://www.google.com/maps/search/?api=1&query=%E5%8D%97%E6%9D%91&query_place_id=ChIJfWNqV8-rQjQRJAiwfk_LCyg,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,南村,106台灣臺北市大安區忠孝東路四段216巷33弄10號,unknown,yes,unknown,unknown,中
ChIJfWgSz7urQjQRYAMY3X9FpWQ,Herbivore 信義店,110台灣臺北市信義區興雅里松高路19號2樓,https://www.google.com/maps/search/?api=1&query=Herbivore%20%E4%BF%A1%E7%BE%A9%E5%BA%97&query_place_id=ChIJfWgSz7urQjQRYAMY3X9FpWQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Herbivore 信義店,110台灣臺北市信義區興雅里松高路19號2樓,unknown,yes,unknown,unknown,中
ChIJfXP7YIWpQjQRzDo5v6WPkac,路燈咖啡 師大店,106台灣臺北市大安區古莊里浦城街4號,https://www.google.com/maps/search/?api=1&query=%E8%B7%AF%E7%87%88%E5%92%96%E5%95%A1%20%E5%B8%AB%E5%A4%A7%E5%BA%97&query_place_id=ChIJfXP7YIWpQjQRzDo5v6WPkac,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,路燈咖啡 師大店,106台灣臺北市大安區古莊里浦城街4號,unknown,yes,unknown,unknown,高
ChIJfbKZpxKsQjQRvtD8q4M0Su8,Garden Kitchen,10491台灣臺北市中山區金泰里樂群二路199號,https://www.google.com/maps/search/?api=1&query=Garden%20Kitchen&query_place_id=ChIJfbKZpxKsQjQRvtD8q4M0Su8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Garden Kitchen,10491台灣臺北市中山區金泰里樂群二路199號,unknown,yes,unknown,unknown,中
ChIJg2MM8VGuQjQRF16ushVKQGw,上享庭園餐廳,112台灣臺北市北投區長安里中央北路一段228巷1弄4號,https://www.google.com/maps/search/?api=1&query=%E4%B8%8A%E4%BA%AB%E5%BA%AD%E5%9C%92%E9%A4%90%E5%BB%B3&query_place_id=ChIJg2MM8VGuQjQRF16ushVKQGw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,上享庭園餐廳,112台灣臺北市北投區長安里中央北路一段228巷1弄4號,unknown,yes,unknown,no,高
ChIJg9pN0z6pQjQRixoPBIGd_m4,Ma C So Yo 築夢韓食,104台灣臺北市中山區正得里中山北路一段121巷15號,https://www.google.com/maps/search/?api=1&query=Ma%20C%20So%20Yo%20%E7%AF%89%E5%A4%A2%E9%9F%93%E9%A3%9F&query_place_id=ChIJg9pN0z6pQjQRixoPBIGd_m4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Ma C So Yo 築夢韓食,104台灣臺北市中山區正得里中山北路一段121巷15號,unknown,yes,unknown,no,高
ChIJgSfu9eyrQjQRTOZ8FiEI5l0,?香堡早午餐屋,105台灣臺北市松山區龍田里延壽街406號,https://www.google.com/maps/search/?api=1&query=%E5%90%96%E9%A6%99%E5%A0%A1%E6%97%A9%E5%8D%88%E9%A4%90%E5%B1%8B&query_place_id=ChIJgSfu9eyrQjQRTOZ8FiEI5l0,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,?香堡早午餐屋,105台灣臺北市松山區龍田里延壽街406號,unknown,yes,unknown,unknown,高
ChIJgWQQdtKrQjQRbFaQKi3iYJk,BELLINI CAFFE 台北敦南店,106台灣台北市大安?德安里敦化南路1段370號B1.B2,https://www.google.com/maps/search/?api=1&query=BELLINI%20CAFFE%20%E5%8F%B0%E5%8C%97%E6%95%A6%E5%8D%97%E5%BA%97&query_place_id=ChIJgWQQdtKrQjQRbFaQKi3iYJk,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,BELLINI CAFFE 台北敦南店,106台灣台北市大安?德安里敦化南路1段370號B1.B2,likely,yes,likely,no,高
ChIJgymDYACrQjQRx4ir1eLpXpk,艾蘿拉義式廚房,110台灣臺北市信義區景新里莊敬路209-1號,https://www.google.com/maps/search/?api=1&query=%E8%89%BE%E8%98%BF%E6%8B%89%E7%BE%A9%E5%BC%8F%E5%BB%9A%E6%88%BF&query_place_id=ChIJgymDYACrQjQRx4ir1eLpXpk,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,艾蘿拉義式廚房,110台灣臺北市信義區景新里莊敬路209-1號,unknown,yes,unknown,no,高
ChIJh4IrcmmpQjQRHrOfd9RDwyI,WOW Bistro旺.慢食餐酒館 -中山店,10491台灣臺北市中山區民安里中山北路二段42巷34號,https://www.google.com/maps/search/?api=1&query=WOW%20Bistro%E6%97%BA.%E6%85%A2%E9%A3%9F%E9%A4%90%E9%85%92%E9%A4%A8%20-%E4%B8%AD%E5%B1%B1%E5%BA%97&query_place_id=ChIJh4IrcmmpQjQRHrOfd9RDwyI,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,WOW Bistro旺.慢食餐酒館 -中山店,10491台灣臺北市中山區民安里中山北路二段42巷34號,unknown,yes,unknown,unknown,高
ChIJh95A0_mvQjQRNWUI5vSVcfw,對味廚房銀光食驗室,112台灣臺北市北投區奇岩里三合街一段119號1樓,https://www.google.com/maps/search/?api=1&query=%E5%B0%8D%E5%91%B3%E5%BB%9A%E6%88%BF%E9%8A%80%E5%85%89%E9%A3%9F%E9%A9%97%E5%AE%A4&query_place_id=ChIJh95A0_mvQjQRNWUI5vSVcfw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,對味廚房銀光食驗室,112台灣臺北市北投區奇岩里三合街一段119號1樓,unknown,yes,unknown,no,高
ChIJhWnr7vKsQjQRES1FXX2pnsY,源味軒,114台灣臺北市內湖區金龍里金龍路75號,https://www.google.com/maps/search/?api=1&query=%E6%BA%90%E5%91%B3%E8%BB%92&query_place_id=ChIJhWnr7vKsQjQRES1FXX2pnsY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,源味軒,114台灣臺北市內湖區金龍里金龍路75號,unknown,yes,unknown,no,高
ChIJhWxqhiirQjQRzQ0_mgRYZwM,扶風堂 披薩.義麵.吉拉朵,105台灣臺北市松山區中華里敦化北路165巷5號1樓,https://www.google.com/maps/search/?api=1&query=%E6%89%B6%E9%A2%A8%E5%A0%82%20%E6%8A%AB%E8%96%A9.%E7%BE%A9%E9%BA%B5.%E5%90%89%E6%8B%89%E6%9C%B5&query_place_id=ChIJhWxqhiirQjQRzQ0_mgRYZwM,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,扶風堂 披薩.義麵.吉拉朵,105台灣臺北市松山區中華里敦化北路165巷5號1樓,unknown,yes,unknown,no,高
ChIJhY8_8b-rQjQRC-AX8k3jPSs,BANCO棒可 窯烤PIZZA . 自製生麵 世貿店,11052台灣臺北市信義區景聯里基隆路二段13-1號,https://www.google.com/maps/search/?api=1&query=BANCO%E6%A3%92%E5%8F%AF%20%E7%AA%AF%E7%83%A4PIZZA%20.%20%E8%87%AA%E8%A3%BD%E7%94%9F%E9%BA%B5%20%E4%B8%96%E8%B2%BF%E5%BA%97&query_place_id=ChIJhY8_8b-rQjQRC-AX8k3jPSs,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,BANCO棒可 窯烤PIZZA . 自製生麵 世貿店,11052台灣臺北市信義區景聯里基隆路二段13-1號,unknown,yes,unknown,no,高
ChIJhZRGaI2rQjQRZvpe4QeIxq8,晴空巷珈琲,105台灣臺北市松山區東榮里民生東路五段137巷11號,https://www.google.com/maps/search/?api=1&query=%E6%99%B4%E7%A9%BA%E5%B7%B7%E7%8F%88%E7%90%B2&query_place_id=ChIJhZRGaI2rQjQRZvpe4QeIxq8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,晴空巷珈琲,105台灣臺北市松山區東榮里民生東路五段137巷11號,unknown,yes,unknown,no,高
